mes_vnueva,Cod_Depto,Depto,Mpio_divipola,Mpio,ciiu2dig,Ofertas_empleo,sector,ciiu2dig a texto
7,20,CESAR,20710.0,SAN ALBERTO,723.0,1,Total_Mpio_Ocu_3d_Jul,Mecánicos y reparadores de máquinas
7,20,CESAR,20710.0,SAN ALBERTO,741.0,3,Total_Mpio_Ocu_3d_Jul,Instaladores y reparadores de equipos eléctricos
7,20,CESAR,20710.0,SAN ALBERTO,818.0,1,Total_Mpio_Ocu_3d_Jul,Otros operadores de máquinas y de instalaciones fijas
7,20,CESAR,20770.0,SAN MARTIN,,41,Total_Mpio_Ocu_3d_Jul,
7,20,CESAR,20770.0,SAN MARTIN,213.0,2,Total_Mpio_Ocu_3d_Jul,Profesionales en ciencias biológicas
7,20,CESAR,20770.0,SAN MARTIN,311.0,3,Total_Mpio_Ocu_3d_Jul,Técnicos en ciencias físicas y en ingeniería
7,20,CESAR,20770.0,SAN MARTIN,313.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos en control de procesos
7,20,CESAR,20770.0,SAN MARTIN,314.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos y profesionales de nivel medio en ciencias biológicas y afines
7,20,CESAR,20770.0,SAN MARTIN,325.0,2,Total_Mpio_Ocu_3d_Jul,Otros profesionales de nivel medio de la salud
7,20,CESAR,20770.0,SAN MARTIN,351.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos en operaciones de tecnología de la información y las comunicaciones y asistencia al usuario
7,20,CESAR,20770.0,SAN MARTIN,431.0,2,Total_Mpio_Ocu_3d_Jul,Auxiliares contables y financieros
7,20,CESAR,20770.0,SAN MARTIN,432.0,5,Total_Mpio_Ocu_3d_Jul,Empleados encargados del registro de materiales y de transportes
7,20,CESAR,20770.0,SAN MARTIN,441.0,1,Total_Mpio_Ocu_3d_Jul,Otro personal de apoyo administrativo
7,20,CESAR,20770.0,SAN MARTIN,513.0,1,Total_Mpio_Ocu_3d_Jul,Camareros
7,20,CESAR,20770.0,SAN MARTIN,516.0,3,Total_Mpio_Ocu_3d_Jul,Otros trabajadores de servicios personales
7,20,CESAR,20770.0,SAN MARTIN,541.0,4,Total_Mpio_Ocu_3d_Jul,Personal de los servicios de protección
7,20,CESAR,20770.0,SAN MARTIN,611.0,1,Total_Mpio_Ocu_3d_Jul,Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
7,20,CESAR,20770.0,SAN MARTIN,711.0,3,Total_Mpio_Ocu_3d_Jul,Oficiales y operarios de la construcción (obra gruesa) y afines
7,20,CESAR,20770.0,SAN MARTIN,721.0,2,Total_Mpio_Ocu_3d_Jul,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
7,20,CESAR,20770.0,SAN MARTIN,722.0,3,Total_Mpio_Ocu_3d_Jul,Herreros herramentistas y afines
7,20,CESAR,20770.0,SAN MARTIN,741.0,4,Total_Mpio_Ocu_3d_Jul,Instaladores y reparadores de equipos eléctricos
7,20,CESAR,20770.0,SAN MARTIN,818.0,1,Total_Mpio_Ocu_3d_Jul,Otros operadores de máquinas y de instalaciones fijas
7,20,CESAR,20770.0,SAN MARTIN,833.0,3,Total_Mpio_Ocu_3d_Jul,Conductores de camiones pesados y autobuses
7,20,CESAR,20770.0,SAN MARTIN,834.0,1,Total_Mpio_Ocu_3d_Jul,Operadores de equipos pesados móviles
7,20,CESAR,20770.0,SAN MARTIN,931.0,1,Total_Mpio_Ocu_3d_Jul,Peones de la minería y la construcción
7,20,CESAR,20770.0,SAN MARTIN,962.0,2,Total_Mpio_Ocu_3d_Jul,Otras ocupaciones elementales
7,20,CESAR,20787.0,TAMALAMEQUE,,2,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23001.0,MONTERIA,,123,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23001.0,MONTERIA,212.0,1,Total_Mpio_Ocu_3d_Jul,Matemáticos actuarios y estadísticos
7,23,CORDOBA,23001.0,MONTERIA,213.0,2,Total_Mpio_Ocu_3d_Jul,Profesionales en ciencias biológicas
7,23,CORDOBA,23001.0,MONTERIA,214.0,11,Total_Mpio_Ocu_3d_Jul,Ingenieros (excluyendo electrotecnólogos)
7,23,CORDOBA,23001.0,MONTERIA,215.0,1,Total_Mpio_Ocu_3d_Jul,Ingenieros en electrotecnología
7,23,CORDOBA,23001.0,MONTERIA,216.0,2,Total_Mpio_Ocu_3d_Jul,Arquitectos urbanistas agrimensores y diseñadores
7,23,CORDOBA,23001.0,MONTERIA,221.0,15,Total_Mpio_Ocu_3d_Jul,Médicos
7,23,CORDOBA,23001.0,MONTERIA,222.0,11,Total_Mpio_Ocu_3d_Jul,Profesionales de enfermería y partería
7,23,CORDOBA,23001.0,MONTERIA,226.0,8,Total_Mpio_Ocu_3d_Jul,Otros profesionales de la salud
7,23,CORDOBA,23001.0,MONTERIA,235.0,1,Total_Mpio_Ocu_3d_Jul,Otros profesionales de la enseñanza
7,23,CORDOBA,23001.0,MONTERIA,241.0,4,Total_Mpio_Ocu_3d_Jul,Especialistas en finanzas
7,23,CORDOBA,23001.0,MONTERIA,242.0,1,Total_Mpio_Ocu_3d_Jul,Especialistas en organización de administración
7,23,CORDOBA,23001.0,MONTERIA,243.0,1,Total_Mpio_Ocu_3d_Jul,Profesionales de las ventas la comercialización y las relaciones públicas
7,23,CORDOBA,23001.0,MONTERIA,263.0,2,Total_Mpio_Ocu_3d_Jul,Especialistas en ciencias sociales y teología
7,23,CORDOBA,23001.0,MONTERIA,311.0,6,Total_Mpio_Ocu_3d_Jul,Técnicos en ciencias físicas y en ingeniería
7,23,CORDOBA,23001.0,MONTERIA,313.0,5,Total_Mpio_Ocu_3d_Jul,Técnicos en control de procesos
7,23,CORDOBA,23001.0,MONTERIA,314.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos y profesionales de nivel medio en ciencias biológicas y afines
7,23,CORDOBA,23001.0,MONTERIA,321.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos médicos y farmacéuticos
7,23,CORDOBA,23001.0,MONTERIA,322.0,17,Total_Mpio_Ocu_3d_Jul,Profesionales de nivel medio de enfermería y partería
7,23,CORDOBA,23001.0,MONTERIA,324.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos y asistentes veterinarios
7,23,CORDOBA,23001.0,MONTERIA,325.0,9,Total_Mpio_Ocu_3d_Jul,Otros profesionales de nivel medio de la salud
7,23,CORDOBA,23001.0,MONTERIA,331.0,2,Total_Mpio_Ocu_3d_Jul,Profesionales de nivel medio en finanzas y matemáticas
7,23,CORDOBA,23001.0,MONTERIA,333.0,3,Total_Mpio_Ocu_3d_Jul,Agentes de servicios comerciales
7,23,CORDOBA,23001.0,MONTERIA,334.0,1,Total_Mpio_Ocu_3d_Jul,Secretarios administrativos y especializados
7,23,CORDOBA,23001.0,MONTERIA,341.0,1,Total_Mpio_Ocu_3d_Jul,Profesionales de nivel medio de servicios jurídicos sociales y religiosos
7,23,CORDOBA,23001.0,MONTERIA,352.0,2,Total_Mpio_Ocu_3d_Jul,Técnicos en telecomunicaciones y radiodifusión
7,23,CORDOBA,23001.0,MONTERIA,412.0,1,Total_Mpio_Ocu_3d_Jul,Secretarios (general)
7,23,CORDOBA,23001.0,MONTERIA,421.0,5,Total_Mpio_Ocu_3d_Jul,Pagadores y cobradores de ventanilla y afines
7,23,CORDOBA,23001.0,MONTERIA,422.0,11,Total_Mpio_Ocu_3d_Jul,Empleados de servicios de información al cliente
7,23,CORDOBA,23001.0,MONTERIA,431.0,2,Total_Mpio_Ocu_3d_Jul,Auxiliares contables y financieros
7,23,CORDOBA,23001.0,MONTERIA,432.0,13,Total_Mpio_Ocu_3d_Jul,Empleados encargados del registro de materiales y de transportes
7,23,CORDOBA,23001.0,MONTERIA,515.0,1,Total_Mpio_Ocu_3d_Jul,Supervisores de mantenimiento y limpieza de edificios
7,23,CORDOBA,23001.0,MONTERIA,516.0,2,Total_Mpio_Ocu_3d_Jul,Otros trabajadores de servicios personales
7,23,CORDOBA,23001.0,MONTERIA,522.0,58,Total_Mpio_Ocu_3d_Jul,Comerciantes y vendedores de tiendas y almacenes
7,23,CORDOBA,23001.0,MONTERIA,523.0,2,Total_Mpio_Ocu_3d_Jul,Cajeros y expendedores de billetes
7,23,CORDOBA,23001.0,MONTERIA,524.0,14,Total_Mpio_Ocu_3d_Jul,Otros vendedores
7,23,CORDOBA,23001.0,MONTERIA,541.0,1,Total_Mpio_Ocu_3d_Jul,Personal de los servicios de protección
7,23,CORDOBA,23001.0,MONTERIA,611.0,2,Total_Mpio_Ocu_3d_Jul,Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
7,23,CORDOBA,23001.0,MONTERIA,621.0,1,Total_Mpio_Ocu_3d_Jul,Trabajadores forestales calificados y afines
7,23,CORDOBA,23001.0,MONTERIA,711.0,1,Total_Mpio_Ocu_3d_Jul,Oficiales y operarios de la construcción (obra gruesa) y afines
7,23,CORDOBA,23001.0,MONTERIA,723.0,3,Total_Mpio_Ocu_3d_Jul,Mecánicos y reparadores de máquinas
7,23,CORDOBA,23001.0,MONTERIA,739.0,2,Total_Mpio_Ocu_3d_Jul,Artesanos no clasificados en otros grupos primarios
7,23,CORDOBA,23001.0,MONTERIA,741.0,1,Total_Mpio_Ocu_3d_Jul,Instaladores y reparadores de equipos eléctricos
7,23,CORDOBA,23001.0,MONTERIA,754.0,8,Total_Mpio_Ocu_3d_Jul,Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
7,23,CORDOBA,23001.0,MONTERIA,818.0,5,Total_Mpio_Ocu_3d_Jul,Otros operadores de máquinas y de instalaciones fijas
7,23,CORDOBA,23001.0,MONTERIA,832.0,2,Total_Mpio_Ocu_3d_Jul,Conductores de automóviles camionetas y motocicletas
7,23,CORDOBA,23001.0,MONTERIA,833.0,3,Total_Mpio_Ocu_3d_Jul,Conductores de camiones pesados y autobuses
7,23,CORDOBA,23001.0,MONTERIA,834.0,7,Total_Mpio_Ocu_3d_Jul,Operadores de equipos pesados móviles
7,23,CORDOBA,23001.0,MONTERIA,941.0,2,Total_Mpio_Ocu_3d_Jul,Ayudantes de preparación de alimentos
7,23,CORDOBA,23001.0,MONTERIA,962.0,4,Total_Mpio_Ocu_3d_Jul,Otras ocupaciones elementales
7,23,CORDOBA,23068.0,AYAPEL,,10,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23068.0,AYAPEL,432.0,1,Total_Mpio_Ocu_3d_Jul,Empleados encargados del registro de materiales y de transportes
7,23,CORDOBA,23068.0,AYAPEL,515.0,3,Total_Mpio_Ocu_3d_Jul,Supervisores de mantenimiento y limpieza de edificios
7,23,CORDOBA,23068.0,AYAPEL,516.0,1,Total_Mpio_Ocu_3d_Jul,Otros trabajadores de servicios personales
7,23,CORDOBA,23068.0,AYAPEL,524.0,1,Total_Mpio_Ocu_3d_Jul,Otros vendedores
7,23,CORDOBA,23068.0,AYAPEL,612.0,2,Total_Mpio_Ocu_3d_Jul,Criadores y trabajadores pecuarios calificados de la cría de animales para el mercado y afines
7,23,CORDOBA,23090.0,CANALETE,,1,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23162.0,CERETE,,8,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23162.0,CERETE,122.0,1,Total_Mpio_Ocu_3d_Jul,Directores de ventas comercialización y desarrollo
7,23,CORDOBA,23162.0,CERETE,212.0,1,Total_Mpio_Ocu_3d_Jul,Matemáticos actuarios y estadísticos
7,23,CORDOBA,23162.0,CERETE,213.0,1,Total_Mpio_Ocu_3d_Jul,Profesionales en ciencias biológicas
7,23,CORDOBA,23162.0,CERETE,262.0,1,Total_Mpio_Ocu_3d_Jul,Archivistas bibliotecarios curadores y afines
7,23,CORDOBA,23162.0,CERETE,263.0,1,Total_Mpio_Ocu_3d_Jul,Especialistas en ciencias sociales y teología
7,23,CORDOBA,23162.0,CERETE,313.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos en control de procesos
7,23,CORDOBA,23162.0,CERETE,421.0,1,Total_Mpio_Ocu_3d_Jul,Pagadores y cobradores de ventanilla y afines
7,23,CORDOBA,23162.0,CERETE,422.0,1,Total_Mpio_Ocu_3d_Jul,Empleados de servicios de información al cliente
7,23,CORDOBA,23162.0,CERETE,516.0,1,Total_Mpio_Ocu_3d_Jul,Otros trabajadores de servicios personales
7,23,CORDOBA,23162.0,CERETE,522.0,2,Total_Mpio_Ocu_3d_Jul,Comerciantes y vendedores de tiendas y almacenes
7,23,CORDOBA,23162.0,CERETE,524.0,4,Total_Mpio_Ocu_3d_Jul,Otros vendedores
7,23,CORDOBA,23162.0,CERETE,611.0,1,Total_Mpio_Ocu_3d_Jul,Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
7,23,CORDOBA,23162.0,CERETE,612.0,1,Total_Mpio_Ocu_3d_Jul,Criadores y trabajadores pecuarios calificados de la cría de animales para el mercado y afines
7,23,CORDOBA,23162.0,CERETE,754.0,5,Total_Mpio_Ocu_3d_Jul,Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
7,23,CORDOBA,23162.0,CERETE,833.0,1,Total_Mpio_Ocu_3d_Jul,Conductores de camiones pesados y autobuses
7,23,CORDOBA,23162.0,CERETE,834.0,1,Total_Mpio_Ocu_3d_Jul,Operadores de equipos pesados móviles
7,23,CORDOBA,23162.0,CERETE,962.0,1,Total_Mpio_Ocu_3d_Jul,Otras ocupaciones elementales
7,23,CORDOBA,23182.0,CHINU,,10,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23182.0,CHINU,441.0,1,Total_Mpio_Ocu_3d_Jul,Otro personal de apoyo administrativo
7,23,CORDOBA,23182.0,CHINU,611.0,1,Total_Mpio_Ocu_3d_Jul,Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
7,23,CORDOBA,23182.0,CHINU,931.0,2,Total_Mpio_Ocu_3d_Jul,Peones de la minería y la construcción
7,23,CORDOBA,23189.0,CIENAGA DE ORO,,5,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23189.0,CIENAGA DE ORO,226.0,1,Total_Mpio_Ocu_3d_Jul,Otros profesionales de la salud
7,23,CORDOBA,23189.0,CIENAGA DE ORO,325.0,1,Total_Mpio_Ocu_3d_Jul,Otros profesionales de nivel medio de la salud
7,23,CORDOBA,23189.0,CIENAGA DE ORO,522.0,2,Total_Mpio_Ocu_3d_Jul,Comerciantes y vendedores de tiendas y almacenes
7,23,CORDOBA,23189.0,CIENAGA DE ORO,524.0,1,Total_Mpio_Ocu_3d_Jul,Otros vendedores
7,23,CORDOBA,23189.0,CIENAGA DE ORO,754.0,1,Total_Mpio_Ocu_3d_Jul,Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
7,23,CORDOBA,23189.0,CIENAGA DE ORO,818.0,1,Total_Mpio_Ocu_3d_Jul,Otros operadores de máquinas y de instalaciones fijas
7,23,CORDOBA,23189.0,CIENAGA DE ORO,911.0,1,Total_Mpio_Ocu_3d_Jul,Limpiadores y asistentes domésticos de hoteles y oficinas
7,23,CORDOBA,23350.0,LA APARTADA,,1,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23350.0,LA APARTADA,325.0,1,Total_Mpio_Ocu_3d_Jul,Otros profesionales de nivel medio de la salud
7,23,CORDOBA,23350.0,LA APARTADA,522.0,1,Total_Mpio_Ocu_3d_Jul,Comerciantes y vendedores de tiendas y almacenes
7,23,CORDOBA,23417.0,LORICA,,13,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23417.0,LORICA,421.0,1,Total_Mpio_Ocu_3d_Jul,Pagadores y cobradores de ventanilla y afines
7,23,CORDOBA,23417.0,LORICA,522.0,9,Total_Mpio_Ocu_3d_Jul,Comerciantes y vendedores de tiendas y almacenes
7,23,CORDOBA,23417.0,LORICA,524.0,1,Total_Mpio_Ocu_3d_Jul,Otros vendedores
7,23,CORDOBA,23417.0,LORICA,833.0,1,Total_Mpio_Ocu_3d_Jul,Conductores de camiones pesados y autobuses
7,23,CORDOBA,23417.0,LORICA,962.0,3,Total_Mpio_Ocu_3d_Jul,Otras ocupaciones elementales
7,23,CORDOBA,23466.0,MONTELIBANO,,14,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23466.0,MONTELIBANO,214.0,1,Total_Mpio_Ocu_3d_Jul,Ingenieros (excluyendo electrotecnólogos)
7,23,CORDOBA,23466.0,MONTELIBANO,226.0,1,Total_Mpio_Ocu_3d_Jul,Otros profesionales de la salud
7,23,CORDOBA,23466.0,MONTELIBANO,311.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos en ciencias físicas y en ingeniería
7,23,CORDOBA,23466.0,MONTELIBANO,432.0,1,Total_Mpio_Ocu_3d_Jul,Empleados encargados del registro de materiales y de transportes
7,23,CORDOBA,23466.0,MONTELIBANO,516.0,1,Total_Mpio_Ocu_3d_Jul,Otros trabajadores de servicios personales
7,23,CORDOBA,23466.0,MONTELIBANO,522.0,4,Total_Mpio_Ocu_3d_Jul,Comerciantes y vendedores de tiendas y almacenes
7,23,CORDOBA,23466.0,MONTELIBANO,523.0,1,Total_Mpio_Ocu_3d_Jul,Cajeros y expendedores de billetes
7,23,CORDOBA,23466.0,MONTELIBANO,524.0,2,Total_Mpio_Ocu_3d_Jul,Otros vendedores
7,23,CORDOBA,23466.0,MONTELIBANO,541.0,4,Total_Mpio_Ocu_3d_Jul,Personal de los servicios de protección
7,23,CORDOBA,23466.0,MONTELIBANO,723.0,3,Total_Mpio_Ocu_3d_Jul,Mecánicos y reparadores de máquinas
7,23,CORDOBA,23466.0,MONTELIBANO,739.0,1,Total_Mpio_Ocu_3d_Jul,Artesanos no clasificados en otros grupos primarios
7,23,CORDOBA,23466.0,MONTELIBANO,741.0,3,Total_Mpio_Ocu_3d_Jul,Instaladores y reparadores de equipos eléctricos
7,23,CORDOBA,23466.0,MONTELIBANO,962.0,4,Total_Mpio_Ocu_3d_Jul,Otras ocupaciones elementales
7,23,CORDOBA,23500.0,MOÑITOS,,10,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23500.0,MOÑITOS,431.0,1,Total_Mpio_Ocu_3d_Jul,Auxiliares contables y financieros
7,23,CORDOBA,23500.0,MOÑITOS,432.0,1,Total_Mpio_Ocu_3d_Jul,Empleados encargados del registro de materiales y de transportes
7,23,CORDOBA,23500.0,MOÑITOS,441.0,2,Total_Mpio_Ocu_3d_Jul,Otro personal de apoyo administrativo
7,23,CORDOBA,23555.0,PLANETA RICA,,8,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23555.0,PLANETA RICA,214.0,1,Total_Mpio_Ocu_3d_Jul,Ingenieros (excluyendo electrotecnólogos)
7,23,CORDOBA,23555.0,PLANETA RICA,313.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos en control de procesos
7,23,CORDOBA,23555.0,PLANETA RICA,315.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos y controladores en navegación marítima y aeronáutica
7,23,CORDOBA,23555.0,PLANETA RICA,422.0,1,Total_Mpio_Ocu_3d_Jul,Empleados de servicios de información al cliente
7,23,CORDOBA,23555.0,PLANETA RICA,432.0,2,Total_Mpio_Ocu_3d_Jul,Empleados encargados del registro de materiales y de transportes
7,23,CORDOBA,23555.0,PLANETA RICA,515.0,1,Total_Mpio_Ocu_3d_Jul,Supervisores de mantenimiento y limpieza de edificios
7,23,CORDOBA,23555.0,PLANETA RICA,522.0,1,Total_Mpio_Ocu_3d_Jul,Comerciantes y vendedores de tiendas y almacenes
7,23,CORDOBA,23555.0,PLANETA RICA,612.0,2,Total_Mpio_Ocu_3d_Jul,Criadores y trabajadores pecuarios calificados de la cría de animales para el mercado y afines
7,23,CORDOBA,23555.0,PLANETA RICA,723.0,2,Total_Mpio_Ocu_3d_Jul,Mecánicos y reparadores de máquinas
7,23,CORDOBA,23555.0,PLANETA RICA,754.0,1,Total_Mpio_Ocu_3d_Jul,Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
7,23,CORDOBA,23555.0,PLANETA RICA,818.0,1,Total_Mpio_Ocu_3d_Jul,Otros operadores de máquinas y de instalaciones fijas
7,23,CORDOBA,23555.0,PLANETA RICA,832.0,1,Total_Mpio_Ocu_3d_Jul,Conductores de automóviles camionetas y motocicletas
7,23,CORDOBA,23555.0,PLANETA RICA,931.0,1,Total_Mpio_Ocu_3d_Jul,Peones de la minería y la construcción
7,23,CORDOBA,23570.0,PUEBLO NUEVO,,32,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23570.0,PUEBLO NUEVO,213.0,2,Total_Mpio_Ocu_3d_Jul,Profesionales en ciencias biológicas
7,23,CORDOBA,23570.0,PUEBLO NUEVO,214.0,1,Total_Mpio_Ocu_3d_Jul,Ingenieros (excluyendo electrotecnólogos)
7,23,CORDOBA,23570.0,PUEBLO NUEVO,221.0,1,Total_Mpio_Ocu_3d_Jul,Médicos
7,23,CORDOBA,23570.0,PUEBLO NUEVO,264.0,1,Total_Mpio_Ocu_3d_Jul,Autores periodistas y lingüistas
7,23,CORDOBA,23570.0,PUEBLO NUEVO,311.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos en ciencias físicas y en ingeniería
7,23,CORDOBA,23570.0,PUEBLO NUEVO,325.0,1,Total_Mpio_Ocu_3d_Jul,Otros profesionales de nivel medio de la salud
7,23,CORDOBA,23570.0,PUEBLO NUEVO,342.0,3,Total_Mpio_Ocu_3d_Jul,Entrenadores de deportes y aptitud física
7,23,CORDOBA,23570.0,PUEBLO NUEVO,432.0,2,Total_Mpio_Ocu_3d_Jul,Empleados encargados del registro de materiales y de transportes
7,23,CORDOBA,23570.0,PUEBLO NUEVO,524.0,1,Total_Mpio_Ocu_3d_Jul,Otros vendedores
7,23,CORDOBA,23570.0,PUEBLO NUEVO,541.0,3,Total_Mpio_Ocu_3d_Jul,Personal de los servicios de protección
7,23,CORDOBA,23570.0,PUEBLO NUEVO,711.0,3,Total_Mpio_Ocu_3d_Jul,Oficiales y operarios de la construcción (obra gruesa) y afines
7,23,CORDOBA,23570.0,PUEBLO NUEVO,721.0,3,Total_Mpio_Ocu_3d_Jul,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
7,23,CORDOBA,23570.0,PUEBLO NUEVO,723.0,3,Total_Mpio_Ocu_3d_Jul,Mecánicos y reparadores de máquinas
7,23,CORDOBA,23570.0,PUEBLO NUEVO,741.0,2,Total_Mpio_Ocu_3d_Jul,Instaladores y reparadores de equipos eléctricos
7,23,CORDOBA,23570.0,PUEBLO NUEVO,811.0,2,Total_Mpio_Ocu_3d_Jul,Operadores de instalaciones mineras y de extracción y procesamiento de minerales
7,23,CORDOBA,23570.0,PUEBLO NUEVO,818.0,4,Total_Mpio_Ocu_3d_Jul,Otros operadores de máquinas y de instalaciones fijas
7,23,CORDOBA,23570.0,PUEBLO NUEVO,832.0,2,Total_Mpio_Ocu_3d_Jul,Conductores de automóviles camionetas y motocicletas
7,23,CORDOBA,23570.0,PUEBLO NUEVO,931.0,1,Total_Mpio_Ocu_3d_Jul,Peones de la minería y la construcción
7,23,CORDOBA,23574.0,PUERTO ESCONDIDO,,2,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23580.0,PUERTO LIBERTADOR,,3,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23580.0,PUERTO LIBERTADOR,214.0,3,Total_Mpio_Ocu_3d_Jul,Ingenieros (excluyendo electrotecnólogos)
7,23,CORDOBA,23580.0,PUERTO LIBERTADOR,523.0,2,Total_Mpio_Ocu_3d_Jul,Cajeros y expendedores de billetes
7,23,CORDOBA,23586.0,PURISIMA,,1,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23586.0,PURISIMA,522.0,1,Total_Mpio_Ocu_3d_Jul,Comerciantes y vendedores de tiendas y almacenes
7,23,CORDOBA,23660.0,SAHAGUN,,26,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23660.0,SAHAGUN,212.0,1,Total_Mpio_Ocu_3d_Jul,Matemáticos actuarios y estadísticos
7,23,CORDOBA,23660.0,SAHAGUN,214.0,5,Total_Mpio_Ocu_3d_Jul,Ingenieros (excluyendo electrotecnólogos)
7,23,CORDOBA,23660.0,SAHAGUN,421.0,1,Total_Mpio_Ocu_3d_Jul,Pagadores y cobradores de ventanilla y afines
7,23,CORDOBA,23660.0,SAHAGUN,431.0,2,Total_Mpio_Ocu_3d_Jul,Auxiliares contables y financieros
7,23,CORDOBA,23660.0,SAHAGUN,522.0,2,Total_Mpio_Ocu_3d_Jul,Comerciantes y vendedores de tiendas y almacenes
7,23,CORDOBA,23660.0,SAHAGUN,524.0,1,Total_Mpio_Ocu_3d_Jul,Otros vendedores
7,23,CORDOBA,23660.0,SAHAGUN,711.0,2,Total_Mpio_Ocu_3d_Jul,Oficiales y operarios de la construcción (obra gruesa) y afines
7,23,CORDOBA,23660.0,SAHAGUN,731.0,3,Total_Mpio_Ocu_3d_Jul,Artesanos
7,23,CORDOBA,23660.0,SAHAGUN,741.0,1,Total_Mpio_Ocu_3d_Jul,Instaladores y reparadores de equipos eléctricos
7,23,CORDOBA,23660.0,SAHAGUN,912.0,1,Total_Mpio_Ocu_3d_Jul,Limpiadores de vehículos ventanas ropa y otra limpieza a mano
7,23,CORDOBA,23660.0,SAHAGUN,941.0,1,Total_Mpio_Ocu_3d_Jul,Ayudantes de preparación de alimentos
7,23,CORDOBA,23670.0,SAN ANDRES SOTAVENTO,522.0,1,Total_Mpio_Ocu_3d_Jul,Comerciantes y vendedores de tiendas y almacenes
7,23,CORDOBA,23670.0,SAN ANDRES SOTAVENTO,524.0,1,Total_Mpio_Ocu_3d_Jul,Otros vendedores
7,23,CORDOBA,23672.0,SAN ANTERO,,14,Total_Mpio_Ocu_3d_Jul,
7,23,CORDOBA,23672.0,SAN ANTERO,213.0,1,Total_Mpio_Ocu_3d_Jul,Profesionales en ciencias biológicas
7,23,CORDOBA,23672.0,SAN ANTERO,313.0,1,Total_Mpio_Ocu_3d_Jul,Técnicos en control de procesos
7,23,CORDOBA,23672.0,SAN ANTERO,325.0,4,Total_Mpio_Ocu_3d_Jul,Otros profesionales de nivel medio de la salud
7,23,CORDOBA,23672.0,SAN ANTERO,524.0,1,Total_Mpio_Ocu_3d_Jul,Otros vendedores
7,23,CORDOBA,23672.0,SAN ANTERO,541.0,1,Total_Mpio_Ocu_3d_Jul,Personal de los servicios de protección
7,23,CORDOBA,23672.0,SAN ANTERO,711.0,1,Total_Mpio_Ocu_3d_Jul,Oficiales y operarios de la construcción (obra gruesa) y afines
7,23,CORDOBA,23672.0,SAN ANTERO,731.0,4,Total_Mpio_Ocu_3d_Jul,Artesanos
7,23,CORDOBA,23672.0,SAN ANTERO,739.0,2,Total_Mpio_Ocu_3d_Jul,Artesanos no clasificados en otros grupos primarios
7,23,CORDOBA,23672.0,SAN ANTERO,741.0,2,Total_Mpio_Ocu_3d_Jul,Instaladores y reparadores de equipos eléctricos
7,23,CORDOBA,23672.0,SAN ANTERO,742.0,1,Total_Mpio_Ocu_3d_Jul,Instaladores y reparadores de equipos electrónicos y de telecomunicaciones
7,23,CORDOBA,23672.0,SAN ANTERO,818.0,1,Total_Mpio_Ocu_3d_Jul,Otros operadores de máquinas y de instalaciones fijas
7,23,CORDOBA,23672.0,SAN ANTERO,834.0,2,Total_Mpio_Ocu_3d_Jul,Operadores de equipos pesados móviles
7,23,CORDOBA,23672.0,SAN ANTERO,931.0,2,Total_Mpio_Ocu_3d_Jul,Peones de la minería y la construcción
7,23,CORDOBA,23672.0,SAN ANTERO,962.0,1,Total_Mpio_Ocu_3d_Jul,Otras ocupaciones elementales
